customer_id,age,gender,marital_status,education_level,location_type,tenure_months,contract_type,payment_method,paperless_billing,auto_payment,credit_score,account_status,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,data_usage_gb,streaming_tv,streaming_movies,online_security,online_backup,device_protection,num_support_tickets,num_technical_issues,satisfaction_score,complaint_status,monthly_charges,total_charges,avg_call_charge,late_payment_count,signup_date,churn
CUST_00012888,45.0,Male,Married,Master,Suburban,29,Month-to-month,Mailed check,Yes,Yes,632.0,Active,192.86,90,52.58,15,12.15,2,36.09,No,No,No,No,No,3,1,7.0,Resolved,101.72,2749.06,0.9419,1,2021-08-01,No
CUST_00012889,46.0,Female,Single,Master,Urban,36,Month-to-month,Credit card,No,No,596.0,Active,112.91,42,129.46,52,16.33,4,10.2,Yes,Yes,No,Yes,No,1,0,8.0,Resolved,91.49,3285.91,0.9241,0,2020-12-04,Yes
CUST_00012890,35.0,Male,Married,Bachelor,Suburban,15,Month-to-month,Credit card,Yes,No,524.0,Active,128.74,41,108.57,24,156.21,40,22.42,No,No,Yes,Yes,No,3,1,6.0,Resolved,94.18,1484.23,0.8885,1,2022-09-03,No
CUST_00012891,59.0,Male,Widowed,PhD,Suburban,6,Two year,Credit card,Yes,Yes,633.0,Active,106.07,40,94.07,28,64.44,25,0.27,Yes,Yes,No,Yes,No,3,1,6.0,Resolved,69.03,436.21,0.7344,0,2023-07-02,No
CUST_00012892,38.0,Female,Single,High School,Rural,47,One year,Credit card,No,No,,Pending,326.59,97,86.98,26,32.54,10,29.72,Yes,Yes,Yes,Yes,No,1,0,6.0,Pending,150.0,7222.96,1.1194,0,2020-01-08,No
CUST_00012893,25.0,Male,Married,Bachelor,Suburban,42,Month-to-month,Credit card,Yes,No,715.0,Active,99.56,41,67.77,24,43.48,13,0.82,Yes,Yes,Yes,No,No,3,0,7.0,Pending,71.56,2809.53,0.9058,1,2020-07-01,No
CUST_00012894,33.0,Other,Married,High School,Urban,47,Month-to-month,Bank transfer,Yes,Yes,701.0,Active,183.22,43,97.83,38,23.73,6,5.16,Yes,No,Yes,Yes,No,1,0,7.0,Pending,90.88,3862.6,1.0327,1,2020-01-28,No
CUST_00012895,39.0,Female,Married,High School,Suburban,41,Month-to-month,Credit card,Yes,Yes,763.0,Active,157.07,36,110.71,48,59.3,13,40.44,Yes,Yes,No,No,No,3,1,7.0,Resolved,143.99,6016.64,1.4693,0,2020-07-28,No
CUST_00012896,59.0,Female,Married,High School,Urban,3,One year,Credit card,Yes,No,819.0,Active,193.52,66,77.14,27,21.35,9,0.83,No,Yes,No,No,No,5,1,5.0,Escalated,45.46,141.06,0.4414,0,2023-09-09,Yes
CUST_00012897,44.0,Male,Divorced,Bachelor,Urban,12,Two year,Bank transfer,No,Yes,580.0,Active,227.91,46,86.23,27,77.27,17,17.81,No,No,No,No,Yes,1,0,7.0,Resolved,88.85,982.47,0.9764,2,2022-12-05,No
CUST_00012898,42.0,Male,Single,Bachelor,Suburban,5,Month-to-month,Electronic check,Yes,Yes,516.0,Suspended,109.67,26,39.02,17,142.64,31,11.29,No,No,Yes,No,No,1,0,7.0,Escalated,64.5,290.53,0.86,0,2023-07-29,No
CUST_00012899,26.0,Male,Married,High School,Rural,4,Month-to-month,Bank transfer,Yes,No,632.0,Active,206.14,100,101.28,23,89.0,28,8.37,No,No,Yes,No,No,0,0,8.0,None,65.92,249.75,0.4337,0,2023-08-28,No
CUST_00012900,56.0,Female,Divorced,Bachelor,Urban,36,One year,Electronic check,Yes,Yes,850.0,Active,99.28,46,52.97,14,37.34,10,19.56,No,No,No,No,No,2,1,7.0,Pending,62.58,2178.36,0.8814,0,2020-12-05,No
CUST_00012901,35.0,Male,Single,Bachelor,Urban,15,Two year,Credit card,No,Yes,678.0,Active,135.82,29,73.51,22,41.41,15,6.84,Yes,Yes,No,No,No,2,0,8.0,Resolved,81.23,1322.48,1.2124,0,2022-10-02,No
CUST_00012902,43.0,Female,Married,High School,Suburban,2,Month-to-month,Credit card,No,No,703.0,Active,115.83,23,63.4,17,90.42,23,4.13,No,No,Yes,No,No,0,0,8.0,None,53.83,110.16,0.8411,0,2023-10-16,No
CUST_00012903,67.0,Male,Married,High School,Rural,12,Two year,Electronic check,No,No,656.0,Active,192.52,43,155.22,32,32.09,11,4.1,Yes,No,No,No,Yes,1,0,8.0,Pending,69.71,760.81,0.8013,0,2022-12-22,No
CUST_00012904,52.0,Female,Single,High School,Suburban,72,Month-to-month,Mailed check,Yes,No,718.0,Active,118.47,25,105.78,25,53.98,20,15.41,Yes,Yes,No,Yes,Yes,1,0,8.0,Resolved,113.04,7851.31,1.5921,0,2017-12-25,No
CUST_00012905,20.0,Female,Married,Bachelor,Suburban,5,One year,Electronic check,Yes,No,692.0,Active,114.42,46,110.39,28,19.03,3,60.45,No,Yes,No,No,No,3,1,5.0,Resolved,,787.5,1.9231,1,2023-07-16,Yes
CUST_00012906,18.0,Female,Married,Master,Rural,12,Month-to-month,Electronic check,Yes,No,684.0,Suspended,115.87,24,63.75,14,73.08,15,5.17,No,No,No,No,No,0,0,9.0,None,45.73,567.73,0.8469,0,2022-12-23,No
CUST_00012907,44.0,Female,Divorced,Bachelor,Suburban,21,One year,Credit card,Yes,No,676.0,Active,191.72,38,76.22,37,96.69,33,13.63,Yes,Yes,No,No,Yes,3,1,5.0,Resolved,100.75,2065.9,0.9243,1,2022-03-09,No
CUST_00012908,26.0,Male,Married,High School,Suburban,5,Month-to-month,Mailed check,Yes,Yes,691.0,Active,171.58,45,93.04,25,23.02,6,9.24,No,No,No,Yes,No,4,2,7.0,Pending,62.97,310.63,0.8178,0,2023-07-09,No
CUST_00012909,54.0,Male,Divorced,PhD,Suburban,72,Month-to-month,Credit card,Yes,Yes,597.0,Active,178.48,39,165.42,64,124.43,31,25.54,Yes,Yes,No,Yes,No,0,0,9.0,None,126.82,9101.52,0.9394,2,2017-12-27,Yes
CUST_00012910,45.0,Female,Single,Bachelor,Suburban,24,Month-to-month,Bank transfer,Yes,No,648.0,Active,188.69,49,96.66,25,21.75,7,29.8,Yes,No,Yes,Yes,No,0,0,8.0,None,119.88,3084.85,1.462,1,2021-12-09,No
CUST_00012911,47.0,Female,Single,Master,Suburban,6,One year,Bank transfer,Yes,No,663.0,Pending,138.95,54,200.16,47,87.08,19,0.43,No,No,No,No,No,2,1,8.0,Pending,50.81,325.15,0.4199,0,2023-06-04,No
CUST_00012912,34.0,Male,Widowed,High School,Suburban,14,Month-to-month,Bank transfer,Yes,Yes,651.0,Active,79.44,16,67.82,21,78.84,31,5.98,No,Yes,Yes,No,No,4,1,6.0,Pending,66.6,858.49,0.9652,0,2022-10-31,No
CUST_00012913,71.0,Female,Divorced,Bachelor,Suburban,10,Two year,Mailed check,No,Yes,850.0,Suspended,168.84,34,100.8,38,79.72,22,2.47,Yes,Yes,No,No,No,1,0,8.0,Resolved,76.07,725.53,0.8007,0,2023-02-23,Yes
CUST_00012914,80.0,Female,Single,Bachelor,Suburban,3,One year,Bank transfer,Yes,No,701.0,Active,107.39,34,84.79,39,106.51,23,4.71,No,No,No,Yes,No,4,1,5.0,Escalated,58.91,170.31,0.6073,2,2023-09-18,No
CUST_00012915,40.0,Male,Married,Master,Suburban,8,Month-to-month,Credit card,Yes,No,697.0,Active,135.0,40,130.17,51,109.38,23,46.19,No,No,No,No,No,6,2,5.0,Escalated,135.25,1125.57,1.1761,0,2023-04-06,Yes
CUST_00012916,50.0,Male,Married,Bachelor,Urban,19,One year,Bank transfer,Yes,No,621.0,Active,132.56,30,81.43,29,60.2,13,45.0,No,No,No,No,No,3,1,8.0,Pending,134.03,2499.66,1.836,3,2022-05-04,No
CUST_00012917,46.0,Female,Married,Bachelor,Suburban,2,Month-to-month,Credit card,Yes,Yes,616.0,Active,140.92,65,41.0,10,43.26,17,9.73,Yes,No,Yes,Yes,No,4,1,5.0,Pending,74.48,161.14,0.8009,0,2023-10-23,No
CUST_00012918,41.0,Male,Divorced,Bachelor,Urban,1,One year,Electronic check,Yes,Yes,,Active,167.28,39,84.76,20,58.58,14,33.56,Yes,No,No,No,No,0,0,8.0,None,123.43,133.99,1.668,0,2023-11-04,No
CUST_00012919,32.0,Male,Married,PhD,Urban,18,Month-to-month,Credit card,Yes,No,601.0,Active,204.4,65,63.62,15,64.25,14,10.84,Yes,No,Yes,No,No,3,1,5.0,Pending,82.42,1417.04,0.8676,1,2022-06-28,No
CUST_00012920,28.0,Male,Single,Bachelor,Rural,13,Month-to-month,Credit card,No,No,578.0,Active,149.35,32,179.93,60,81.3,35,5.85,No,No,No,No,No,3,1,6.0,Pending,57.27,715.91,0.4474,2,2022-11-20,No
CUST_00012921,27.0,Female,Married,High School,Urban,5,One year,Bank transfer,Yes,No,585.0,Active,109.69,36,68.13,22,52.51,25,0.79,Yes,No,No,No,No,1,0,9.0,Pending,44.88,205.11,0.5343,0,2023-07-13,No
CUST_00012922,51.0,Female,Single,Bachelor,Suburban,29,Two year,Electronic check,No,No,818.0,Active,100.54,26,59.94,13,43.07,9,0.46,No,Yes,No,No,Yes,1,0,9.0,Escalated,49.96,1464.39,1.0196,0,2021-07-11,No
CUST_00012923,37.0,Male,Married,Bachelor,Suburban,2,Month-to-month,Electronic check,Yes,No,564.0,Active,67.7,14,40.4,12,88.12,27,7.04,No,No,No,No,No,0,0,9.0,None,43.46,86.12,0.8048,1,2023-10-15,No
CUST_00012924,18.0,Male,Married,High School,Suburban,7,Month-to-month,Mailed check,Yes,No,739.0,Suspended,166.79,66,62.6,15,75.27,37,16.28,No,No,Yes,No,No,4,2,6.0,Resolved,74.98,552.97,0.6301,0,2023-06-02,No
CUST_00012925,51.0,Male,Widowed,Master,Urban,2,Month-to-month,Bank transfer,Yes,No,715.0,Active,17.42,3,88.98,28,13.18,2,2.2,No,No,No,No,No,3,1,6.0,Escalated,32.88,64.11,0.9671,0,2023-10-15,Yes
CUST_00012926,44.0,Male,Divorced,Bachelor,Urban,31,Month-to-month,Bank transfer,No,Yes,755.0,Active,121.16,32,66.47,13,66.86,21,0.22,Yes,Yes,Yes,No,No,0,0,7.0,None,68.05,2276.65,1.0157,0,2021-05-28,Yes
CUST_00012927,65.0,Male,Single,Bachelor,Urban,24,Two year,Bank transfer,Yes,Yes,841.0,Active,139.05,28,47.99,13,58.02,14,33.15,No,No,Yes,Yes,Yes,2,0,7.0,Resolved,132.1,3004.75,2.3589,0,2021-12-19,No
CUST_00012928,50.0,Male,Married,PhD,Urban,5,Month-to-month,Electronic check,No,No,738.0,Active,139.4,42,58.22,15,57.06,15,6.57,No,Yes,No,No,Yes,4,2,6.0,Resolved,75.71,350.5,1.0371,0,2023-08-01,Yes
CUST_00012929,22.0,Male,Married,Master,Urban,19,One year,Electronic check,Yes,No,682.0,Active,129.46,45,99.45,26,76.29,17,3.69,Yes,No,No,No,No,1,0,6.0,Resolved,55.83,1025.06,0.6273,2,2022-05-29,No
CUST_00012930,18.0,Female,Single,Master,Suburban,28,Two year,Bank transfer,Yes,Yes,608.0,Active,54.31,18,18.47,4,82.89,22,5.41,Yes,No,No,Yes,No,2,1,5.0,Pending,66.61,1912.15,1.4802,1,2021-08-13,No
CUST_00012931,34.0,Male,Married,Bachelor,Urban,0,One year,Bank transfer,No,Yes,694.0,Active,231.74,107,79.5,33,46.77,12,15.86,No,No,No,No,Yes,2,0,7.0,Pending,78.25,0.0,0.5114,0,2023-12-31,No
CUST_00012932,35.0,Male,Widowed,Bachelor,Rural,26,Month-to-month,Mailed check,No,No,759.0,Active,184.55,48,111.46,22,97.34,35,2.98,Yes,No,No,No,Yes,3,1,7.0,Resolved,73.2,1723.34,0.6906,0,2021-10-31,No
CUST_00012933,59.0,Male,Married,High School,Suburban,8,Two year,Mailed check,Yes,No,751.0,Active,90.35,19,163.17,60,54.81,17,5.57,No,No,No,No,No,1,0,,Escalated,51.58,433.3,0.5318,1,2023-04-14,No
CUST_00012934,44.0,Female,Married,Master,Suburban,3,One year,Electronic check,Yes,Yes,545.0,Active,155.53,33,99.17,34,80.02,38,28.7,No,No,No,Yes,No,2,0,8.0,Escalated,106.82,306.58,1.0077,0,2023-09-04,Yes
CUST_00012935,62.0,Male,Married,PhD,Suburban,41,Two year,Credit card,Yes,No,774.0,Active,161.5,50,111.74,29,43.53,11,25.9,No,Yes,No,Yes,Yes,3,1,7.0,Pending,115.38,5147.08,1.2679,1,2020-07-04,No
CUST_00012936,25.0,Female,Married,High School,Urban,22,One year,Electronic check,Yes,Yes,673.0,Active,128.84,28,66.22,28,68.98,21,26.5,Yes,Yes,No,No,No,0,0,9.0,None,114.95,2368.39,1.4737,0,2022-02-12,No
CUST_00012937,59.0,Female,Married,Master,Suburban,18,Two year,Bank transfer,No,No,805.0,Active,204.6,61,54.22,13,19.31,5,15.58,No,No,Yes,Yes,No,2,0,7.0,Pending,85.85,1477.22,1.0731,0,2022-06-10,No
CUST_00012938,55.0,Female,Divorced,Bachelor,Rural,43,Two year,Bank transfer,Yes,Yes,751.0,Active,162.54,41,108.63,28,55.15,11,11.74,Yes,Yes,No,No,No,4,2,8.0,Resolved,94.12,3957.95,1.162,0,2020-05-04,No
CUST_00012939,18.0,Female,Single,Bachelor,Suburban,7,Month-to-month,Credit card,Yes,No,844.0,Active,102.14,32,79.77,23,87.53,27,4.63,No,Yes,No,No,No,7,2,5.0,Pending,54.97,381.64,0.6623,0,2023-05-24,No
CUST_00012940,64.0,Male,Single,PhD,Suburban,0,One year,Electronic check,Yes,Yes,663.0,Active,197.21,66,176.49,45,46.62,9,5.25,No,No,No,No,No,1,0,8.0,Resolved,44.66,0.0,0.3691,1,2023-12-27,No
CUST_00012941,46.0,Male,Married,High School,Rural,71,Month-to-month,Electronic check,No,Yes,756.0,Active,200.32,47,100.15,46,51.04,18,34.16,Yes,Yes,Yes,No,No,3,1,7.0,Resolved,138.96,10229.63,1.2407,0,2018-01-31,No
CUST_00012942,50.0,Female,Married,Bachelor,Suburban,7,Month-to-month,Electronic check,Yes,No,683.0,Suspended,98.99,20,156.26,34,36.22,16,6.98,No,No,No,No,No,0,0,9.0,None,49.72,382.62,0.7003,1,2023-05-27,No
CUST_00012943,32.0,Male,Married,Master,Urban,24,One year,Credit card,Yes,No,710.0,Active,210.46,65,64.8,16,35.13,7,11.32,No,No,Yes,Yes,Yes,1,0,10.0,Resolved,88.09,2092.55,0.9898,0,2021-12-15,No
CUST_00012944,64.0,Male,Single,Bachelor,Urban,72,Month-to-month,Mailed check,No,No,555.0,Suspended,48.85,9,396.18,94,62.23,29,0.25,Yes,Yes,Yes,Yes,Yes,7,2,6.0,Pending,102.0,7824.17,0.7669,0,2017-12-21,No
CUST_00012945,27.0,Other,Married,Bachelor,Urban,6,One year,Bank transfer,Yes,Yes,751.0,Active,83.34,24,127.02,51,61.51,17,33.98,No,No,Yes,No,No,1,0,8.0,Escalated,108.41,698.86,1.1657,0,2023-06-28,No
CUST_00012946,57.0,Female,Married,Master,Rural,72,Month-to-month,Electronic check,No,Yes,501.0,Active,155.87,47,76.61,25,52.28,14,15.97,Yes,Yes,No,Yes,Yes,0,0,7.0,None,111.76,7676.19,1.2846,0,2017-12-03,Yes
CUST_00012947,57.0,Female,Single,High School,Urban,18,Two year,Electronic check,Yes,Yes,644.0,Active,224.36,54,180.94,57,75.79,17,20.09,No,No,No,No,No,2,1,7.0,Resolved,75.32,1222.94,0.5839,0,2022-06-21,No
CUST_00012948,30.0,Female,Married,High School,Urban,72,One year,Credit card,No,Yes,685.0,Active,154.84,31,179.54,46,35.86,11,25.72,Yes,Yes,No,Yes,Yes,1,0,7.0,Pending,141.39,9261.69,1.5887,0,2017-12-10,No
CUST_00012949,,Female,Single,PhD,Suburban,2,Two year,Mailed check,No,Yes,752.0,Active,82.27,17,179.39,77,50.21,12,2.61,Yes,No,No,No,No,2,1,7.0,Resolved,50.93,98.39,0.476,0,2023-10-05,No
CUST_00012950,48.0,Female,Single,High School,Urban,18,Month-to-month,Credit card,No,Yes,722.0,Active,162.05,52,40.89,9,41.23,9,6.96,No,No,No,No,No,3,1,,Resolved,57.53,1037.8,0.8103,2,2022-07-02,No
CUST_00012951,54.0,Male,Married,Bachelor,Urban,69,One year,Mailed check,Yes,Yes,710.0,Active,92.99,18,36.68,11,67.54,20,11.29,Yes,Yes,Yes,No,No,2,0,7.0,Resolved,99.0,7130.78,1.98,0,2018-03-19,No
CUST_00012952,22.0,Other,Married,Bachelor,Suburban,4,Two year,Mailed check,Yes,Yes,594.0,Active,185.73,53,134.75,52,62.44,14,7.07,No,Yes,No,No,No,3,1,5.0,Resolved,70.7,278.44,0.5892,1,2023-08-18,Yes
CUST_00012953,76.0,Male,Married,Master,Suburban,7,Month-to-month,Credit card,No,No,693.0,Active,109.24,32,69.48,20,75.91,22,22.39,No,No,No,No,No,1,0,9.0,Escalated,85.27,643.31,1.1369,0,2023-05-29,No
CUST_00012954,26.0,Female,Married,PhD,Suburban,5,One year,Credit card,No,Yes,738.0,Active,226.51,77,104.47,51,76.23,24,6.6,No,Yes,Yes,No,Yes,2,0,7.0,Pending,85.23,397.92,0.5571,0,2023-07-09,No
CUST_00012955,60.0,Male,Single,High School,Urban,72,Month-to-month,Credit card,Yes,No,628.0,Active,95.98,26,27.74,12,79.0,15,0.8,Yes,No,No,No,No,1,0,6.0,Escalated,48.47,3164.31,0.8976,0,2017-12-26,Yes
CUST_00012956,30.0,Male,Married,Bachelor,Suburban,7,Two year,Bank transfer,No,No,602.0,Active,108.79,51,104.94,28,41.71,8,36.68,No,Yes,No,No,No,3,1,6.0,Resolved,127.81,919.29,1.4524,0,2023-05-11,No
CUST_00012957,35.0,Female,Married,Master,Rural,3,Month-to-month,Electronic check,Yes,No,696.0,Active,240.84,91,138.38,54,21.95,5,7.04,No,No,No,No,No,3,1,7.0,Pending,,159.28,0.3446,2,2023-09-07,No
CUST_00012958,56.0,Male,Single,Master,Suburban,38,One year,Bank transfer,Yes,Yes,505.0,Active,133.71,34,93.94,27,3.9,0,1.02,Yes,No,Yes,Yes,Yes,5,1,5.0,Escalated,,2826.01,1.1574,0,2020-10-28,Yes
CUST_00012959,60.0,Female,Married,Bachelor,Suburban,17,Month-to-month,Mailed check,No,No,600.0,Active,223.18,89,196.7,63,41.04,11,5.8,No,No,No,No,No,7,3,4.0,Resolved,46.57,829.83,0.284,0,2022-07-10,Yes
CUST_00012960,25.0,Female,Single,High School,Urban,21,Two year,Bank transfer,No,No,717.0,Active,165.55,68,92.14,21,32.29,8,3.78,Yes,No,No,No,No,2,0,7.0,Pending,56.19,1170.8,0.5734,1,2022-03-19,No
CUST_00012961,61.0,Female,Single,Bachelor,Rural,22,Month-to-month,Bank transfer,No,Yes,844.0,Active,111.54,36,60.39,12,45.27,10,12.04,Yes,No,No,No,No,4,2,5.0,Resolved,73.25,1733.89,1.2415,0,2022-02-05,Yes
CUST_00012962,60.0,Male,Married,Master,Suburban,22,Month-to-month,Bank transfer,Yes,No,737.0,Active,121.72,37,140.37,35,33.68,12,13.29,Yes,No,No,No,No,9,5,4.0,Pending,81.03,1718.57,0.9533,0,2022-02-25,No
CUST_00012963,30.0,Male,Married,PhD,Rural,14,Month-to-month,Bank transfer,No,No,640.0,Active,138.4,31,43.56,9,83.27,37,5.81,Yes,Yes,No,Yes,Yes,1,0,8.0,Resolved,89.52,1234.39,1.1477,1,2022-10-03,Yes
CUST_00012964,68.0,Female,Married,Bachelor,Urban,72,Two year,Bank transfer,Yes,Yes,484.0,Active,75.73,18,94.55,20,170.98,47,0.01,Yes,Yes,Yes,Yes,Yes,2,1,7.0,Resolved,,6567.99,1.0726,3,2017-12-23,No
CUST_00012965,23.0,Male,Married,High School,Suburban,4,Month-to-month,Credit card,Yes,No,739.0,Suspended,152.2,32,48.1,18,12.92,2,17.97,No,No,No,No,No,1,0,9.0,Escalated,70.72,271.48,1.3343,0,2023-08-17,No
CUST_00012966,35.0,Male,Single,High School,Rural,72,Month-to-month,Bank transfer,Yes,No,726.0,Suspended,75.92,21,51.03,12,58.4,19,5.56,Yes,No,No,Yes,Yes,3,1,8.0,Pending,69.84,5138.74,1.3177,1,2017-12-20,No
CUST_00012967,52.0,Female,Married,PhD,Urban,8,Month-to-month,Credit card,Yes,No,,Active,153.9,44,102.53,26,21.87,4,25.69,Yes,No,Yes,Yes,No,3,1,7.0,Resolved,114.49,854.15,1.5265,2,2023-04-26,No
CUST_00012968,32.0,Female,Married,Bachelor,Rural,5,Month-to-month,Credit card,No,Yes,632.0,Active,219.52,56,157.0,57,32.33,15,0.33,Yes,Yes,No,No,No,3,1,7.0,Resolved,66.68,333.92,0.5169,3,2023-07-26,No
CUST_00012969,48.0,Female,Married,Master,Urban,23,Month-to-month,Credit card,No,Yes,640.0,Active,114.63,31,152.21,56,93.6,22,3.51,No,No,Yes,No,No,1,0,8.0,Pending,56.12,1194.91,0.5102,2,2022-01-25,No
CUST_00012970,48.0,Male,Divorced,Master,Urban,53,Two year,Electronic check,No,Yes,850.0,Active,138.98,64,30.83,8,70.53,15,1.94,Yes,Yes,No,No,Yes,1,0,7.0,Resolved,87.86,4701.5,0.9984,0,2019-07-12,No
CUST_00012971,42.0,Female,Single,Master,Suburban,10,Month-to-month,Credit card,Yes,No,542.0,Active,215.38,56,329.7,93,53.95,22,7.86,No,No,No,No,No,1,0,9.0,Escalated,66.28,661.18,0.3853,1,2023-02-24,No
CUST_00012972,57.0,Female,Divorced,Bachelor,Urban,1,Two year,Credit card,No,No,772.0,Active,106.2,21,91.08,19,47.61,21,28.13,Yes,Yes,No,No,Yes,0,0,9.0,None,119.99,131.43,1.9353,1,2023-11-07,No
CUST_00012973,41.0,Female,Married,Bachelor,Suburban,18,Month-to-month,Credit card,Yes,No,702.0,Active,31.63,11,70.88,14,32.6,12,0.93,Yes,No,Yes,No,No,0,0,7.0,None,155.28,874.85,1.3621,1,2022-06-27,No
CUST_00012974,48.0,Male,Married,PhD,Urban,72,Month-to-month,Mailed check,Yes,No,783.0,Active,192.54,38,218.35,65,21.15,4,20.71,No,Yes,No,No,No,0,0,6.0,None,97.33,6442.91,0.9012,1,2017-12-03,No
CUST_00012975,62.0,Female,Divorced,Bachelor,Suburban,11,Two year,Credit card,Yes,Yes,553.0,Active,153.79,40,179.78,50,135.9,44,2.83,No,No,No,No,Yes,1,0,8.0,Resolved,55.34,646.36,0.4099,0,2023-01-21,No
CUST_00012976,56.0,Male,Married,High School,Suburban,0,Month-to-month,Credit card,Yes,No,709.0,Active,146.88,71,127.34,36,77.44,17,21.81,No,No,No,No,No,3,1,6.0,Pending,75.68,0.0,0.6054,0,2023-12-07,Yes
CUST_00012977,56.0,Female,Single,High School,Urban,16,Month-to-month,Mailed check,No,No,752.0,Active,128.23,32,96.79,30,25.95,8,5.85,No,No,No,No,No,6,2,4.0,Resolved,45.26,768.34,0.6375,0,2022-08-24,Yes
CUST_00012978,27.0,Female,Married,High School,Urban,11,Month-to-month,Bank transfer,No,No,679.0,Pending,143.27,71,96.76,29,27.92,7,16.77,Yes,Yes,No,No,No,3,1,7.0,Resolved,99.45,1026.57,0.9208,1,2023-01-20,No
CUST_00012979,52.0,Female,Married,PhD,Rural,1,Month-to-month,Electronic check,No,No,601.0,Active,180.71,55,115.73,25,32.35,6,2.18,No,No,Yes,No,No,6,2,,Resolved,46.52,42.82,0.5347,1,2023-11-18,Yes
CUST_00012980,31.0,Male,Married,High School,Suburban,49,Month-to-month,Electronic check,No,Yes,690.0,Active,87.72,17,45.71,10,11.01,2,13.77,No,Yes,Yes,No,No,1,0,8.0,Resolved,84.9,3882.47,2.83,1,2019-11-12,No
CUST_00012981,25.0,Female,Married,Master,Rural,23,Month-to-month,Bank transfer,Yes,No,570.0,Active,208.62,54,217.72,50,51.61,12,3.13,No,No,Yes,No,No,3,1,7.0,Resolved,56.88,1245.91,0.4862,1,2022-01-16,Yes
CUST_00012982,43.0,Male,Married,High School,Urban,4,Month-to-month,Bank transfer,Yes,Yes,687.0,Active,80.16,20,100.29,26,21.72,4,21.48,No,Yes,No,No,No,3,1,6.0,Resolved,75.58,285.91,1.482,1,2023-08-19,Yes
CUST_00012983,31.0,Male,Single,High School,Suburban,62,Two year,Mailed check,Yes,No,685.0,Active,204.01,73,131.94,36,105.56,34,5.37,Yes,Yes,Yes,No,Yes,2,1,6.0,Escalated,100.07,6459.35,0.6949,0,2018-10-28,No
CUST_00012984,56.0,Female,Married,Master,Rural,20,One year,Electronic check,No,No,748.0,Active,26.6,10,220.51,65,21.52,5,29.35,No,No,Yes,No,No,2,0,9.0,Resolved,105.78,1967.35,1.3059,0,2022-04-21,No
CUST_00012985,57.0,Female,Single,Master,Urban,28,Month-to-month,Electronic check,No,No,670.0,Active,208.79,48,114.19,40,64.32,17,2.65,Yes,Yes,No,No,No,3,2,7.0,Resolved,,2110.63,0.7827,2,2021-08-13,No
CUST_00012986,18.0,Male,Married,High School,Suburban,21,One year,Credit card,Yes,No,685.0,Active,142.23,69,104.51,37,116.24,54,9.61,No,No,No,No,No,2,1,8.0,Resolved,,1144.56,0.3381,0,2022-03-27,Yes
CUST_00012987,32.0,Male,Married,High School,Urban,72,Month-to-month,Credit card,No,No,810.0,Suspended,252.21,59,45.86,10,55.03,15,5.06,Yes,Yes,Yes,No,No,6,2,7.0,Resolved,79.91,5376.32,0.9401,0,2017-12-28,No
CUST_00012988,23.0,Male,Married,Bachelor,Suburban,53,One year,Bank transfer,Yes,No,552.0,Suspended,40.12,13,110.51,26,60.74,19,1.61,No,No,Yes,No,No,3,1,5.0,Escalated,54.26,2668.8,0.9197,1,2019-07-31,No
CUST_00012989,38.0,Female,Married,High School,Urban,0,Two year,Electronic check,Yes,No,734.0,Active,128.96,26,203.23,43,80.13,23,3.15,No,No,No,No,No,1,0,8.0,Resolved,53.22,0.0,0.5723,1,2023-12-25,Yes
CUST_00012990,51.0,Female,Single,PhD,Suburban,0,One year,Electronic check,Yes,Yes,682.0,Active,95.29,28,67.6,16,17.68,4,1.97,No,Yes,No,No,No,1,0,7.0,Escalated,49.34,0.0,1.0069,1,2023-12-30,No
CUST_00012991,41.0,Female,Divorced,Bachelor,Urban,16,Month-to-month,Electronic check,Yes,No,586.0,Active,140.55,51,110.62,38,60.85,14,47.05,Yes,No,No,No,No,1,0,7.0,Pending,144.23,2364.36,1.3868,1,2022-08-07,No
CUST_00012992,36.0,Male,Married,Bachelor,Urban,9,Month-to-month,Electronic check,Yes,No,679.0,Active,114.22,45,124.6,46,80.01,35,28.03,No,Yes,No,Yes,No,3,1,7.0,Resolved,120.7,1052.9,0.9504,0,2023-03-17,Yes
CUST_00012993,64.0,Other,Married,High School,Urban,18,One year,Credit card,No,No,850.0,Active,210.3,45,56.39,19,79.01,26,36.98,Yes,No,No,No,No,2,0,9.0,Pending,128.7,2201.52,1.4143,0,2022-06-22,No
CUST_00012994,18.0,Female,Widowed,High School,Suburban,9,Month-to-month,Electronic check,Yes,Yes,699.0,Active,153.7,44,184.71,73,41.45,12,0.39,Yes,Yes,Yes,No,Yes,3,1,6.0,Resolved,85.01,699.3,0.6539,0,2023-03-11,No
CUST_00012995,63.0,Female,Divorced,Bachelor,Urban,50,Month-to-month,Electronic check,Yes,Yes,795.0,Active,207.51,49,72.44,19,54.32,14,19.68,No,Yes,Yes,No,No,1,0,6.0,Resolved,102.48,5559.57,1.2347,0,2019-10-15,Yes
CUST_00012996,36.0,Female,Single,High School,Urban,4,Month-to-month,Bank transfer,Yes,Yes,735.0,Active,73.7,16,113.04,36,100.24,43,48.09,No,No,No,Yes,No,3,1,8.0,Resolved,135.73,571.71,1.4139,2,2023-08-30,Yes
